,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
147,0.0427,https://api.spotify.com/v1/audio-analysis/5DDtBodrpBkfAl5JNsnjeb,0.813,190328,0.942,5DDtBodrpBkfAl5JNsnjeb,0.0833,7,0.14,-4.134,1,0.0753,122.022,4,https://api.spotify.com/v1/tracks/5DDtBodrpBkfAl5JNsnjeb,audio_features,spotify:track:5DDtBodrpBkfAl5JNsnjeb,0.395
148,0.034,https://api.spotify.com/v1/audio-analysis/6iQdOR7NpulkD1hXkPHWvs,0.737,190000,0.954,6iQdOR7NpulkD1hXkPHWvs,0.0103,8,0.412,-2.936,0,0.05,119.979,4,https://api.spotify.com/v1/tracks/6iQdOR7NpulkD1hXkPHWvs,audio_features,spotify:track:6iQdOR7NpulkD1hXkPHWvs,0.904
149,0.0234,https://api.spotify.com/v1/audio-analysis/1VTVFgZW2RhuZsk8j1jyJK,0.71,256622,0.893,1VTVFgZW2RhuZsk8j1jyJK,4.89e-06,6,0.335,-5.904,0,0.149,122.018,4,https://api.spotify.com/v1/tracks/1VTVFgZW2RhuZsk8j1jyJK,audio_features,spotify:track:1VTVFgZW2RhuZsk8j1jyJK,0.458
150,0.0145,https://api.spotify.com/v1/audio-analysis/52C3R6qBWRJ7THHXxaHTiU,0.664,216997,0.716,52C3R6qBWRJ7THHXxaHTiU,0.00361,9,0.118,-5.953,0,0.027,124.971,4,https://api.spotify.com/v1/tracks/52C3R6qBWRJ7THHXxaHTiU,audio_features,spotify:track:52C3R6qBWRJ7THHXxaHTiU,0.669
151,0.0345,https://api.spotify.com/v1/audio-analysis/7bhXJCNt4XmxEp9ysNTJpJ,0.697,225733,0.642,7bhXJCNt4XmxEp9ysNTJpJ,3.87e-05,2,0.856,-6.46,0,0.064,125.023,4,https://api.spotify.com/v1/tracks/7bhXJCNt4XmxEp9ysNTJpJ,audio_features,spotify:track:7bhXJCNt4XmxEp9ysNTJpJ,0.578
152,0.293,https://api.spotify.com/v1/audio-analysis/1FROESAlpxOVE9GpLVbzKK,0.748,217000,0.749,1FROESAlpxOVE9GpLVbzKK,0.00223,6,0.345,-4.22,0,0.0355,119.985,4,https://api.spotify.com/v1/tracks/1FROESAlpxOVE9GpLVbzKK,audio_features,spotify:track:1FROESAlpxOVE9GpLVbzKK,0.693
153,0.00718,https://api.spotify.com/v1/audio-analysis/4PdJSsESm34djLfBde9Pr2,0.671,197648,0.826,4PdJSsESm34djLfBde9Pr2,0.0,7,0.631,-5.766,0,0.309,123.986,4,https://api.spotify.com/v1/tracks/4PdJSsESm34djLfBde9Pr2,audio_features,spotify:track:4PdJSsESm34djLfBde9Pr2,0.774
154,0.0932,https://api.spotify.com/v1/audio-analysis/3jnn8ydVzVbJUFDfafMvgx,0.563,256307,0.817,3jnn8ydVzVbJUFDfafMvgx,6.79e-06,1,0.358,-6.155,1,0.0381,102.016,4,https://api.spotify.com/v1/tracks/3jnn8ydVzVbJUFDfafMvgx,audio_features,spotify:track:3jnn8ydVzVbJUFDfafMvgx,0.553
155,0.0109,https://api.spotify.com/v1/audio-analysis/2v7y2EL4x7rC2mtnwby6by,0.642,192960,0.83,2v7y2EL4x7rC2mtnwby6by,0.594,11,0.135,-4.233,0,0.0343,125.003,4,https://api.spotify.com/v1/tracks/2v7y2EL4x7rC2mtnwby6by,audio_features,spotify:track:2v7y2EL4x7rC2mtnwby6by,0.701
156,0.0351,https://api.spotify.com/v1/audio-analysis/3d7br8BHwijp4EwYRnkQYl,0.768,200050,0.594,3d7br8BHwijp4EwYRnkQYl,4.69e-05,2,0.677,-9.465,0,0.0476,120.024,4,https://api.spotify.com/v1/tracks/3d7br8BHwijp4EwYRnkQYl,audio_features,spotify:track:3d7br8BHwijp4EwYRnkQYl,0.265
157,0.0393,https://api.spotify.com/v1/audio-analysis/58POvbExITDShPwTrGKDpK,0.746,199690,0.73,58POvbExITDShPwTrGKDpK,0.0936,0,0.339,-6.819,1,0.0365,125.029,4,https://api.spotify.com/v1/tracks/58POvbExITDShPwTrGKDpK,audio_features,spotify:track:58POvbExITDShPwTrGKDpK,0.443
158,0.0409,https://api.spotify.com/v1/audio-analysis/2YOfPS1HUjI0LxHdAqKXqe,0.843,384000,0.541,2YOfPS1HUjI0LxHdAqKXqe,3.01e-05,6,0.185,-11.073,0,0.108,120.004,4,https://api.spotify.com/v1/tracks/2YOfPS1HUjI0LxHdAqKXqe,audio_features,spotify:track:2YOfPS1HUjI0LxHdAqKXqe,0.631
159,0.0559,https://api.spotify.com/v1/audio-analysis/0BGsenauCQGUHZrJ6SDXEm,0.813,178537,0.809,0BGsenauCQGUHZrJ6SDXEm,0.163,2,0.333,-6.761,1,0.0706,122.994,4,https://api.spotify.com/v1/tracks/0BGsenauCQGUHZrJ6SDXEm,audio_features,spotify:track:0BGsenauCQGUHZrJ6SDXEm,0.471
160,0.174,https://api.spotify.com/v1/audio-analysis/3oUZuF33J5V1vwtnDcGBc0,0.7,203570,0.719,3oUZuF33J5V1vwtnDcGBc0,0.0,6,0.116,-5.728,1,0.0958,125.027,4,https://api.spotify.com/v1/tracks/3oUZuF33J5V1vwtnDcGBc0,audio_features,spotify:track:3oUZuF33J5V1vwtnDcGBc0,0.324
161,0.0231,https://api.spotify.com/v1/audio-analysis/1rUOYYOu4Wss0gjD0M9PRi,0.751,143238,0.925,1rUOYYOu4Wss0gjD0M9PRi,0.835,7,0.265,-3.949,1,0.0554,124.975,4,https://api.spotify.com/v1/tracks/1rUOYYOu4Wss0gjD0M9PRi,audio_features,spotify:track:1rUOYYOu4Wss0gjD0M9PRi,0.738
162,0.00749,https://api.spotify.com/v1/audio-analysis/6Td1zMHMvB4pgCgQk3kc2X,0.691,176192,0.855,6Td1zMHMvB4pgCgQk3kc2X,0.273,1,0.105,-4.848,0,0.0387,123.985,4,https://api.spotify.com/v1/tracks/6Td1zMHMvB4pgCgQk3kc2X,audio_features,spotify:track:6Td1zMHMvB4pgCgQk3kc2X,0.146
163,0.0198,https://api.spotify.com/v1/audio-analysis/62JRVun8afIlmck52wByFJ,0.722,235703,0.795,62JRVun8afIlmck52wByFJ,5.35e-05,8,0.0952,-6.231,0,0.0769,109.941,4,https://api.spotify.com/v1/tracks/62JRVun8afIlmck52wByFJ,audio_features,spotify:track:62JRVun8afIlmck52wByFJ,0.607
164,0.000321,https://api.spotify.com/v1/audio-analysis/4DdGrv58K9YvCfCRMJew6G,0.799,289936,0.666,4DdGrv58K9YvCfCRMJew6G,0.245,11,0.0616,-6.794,0,0.0598,119.998,4,https://api.spotify.com/v1/tracks/4DdGrv58K9YvCfCRMJew6G,audio_features,spotify:track:4DdGrv58K9YvCfCRMJew6G,0.132
165,0.127,https://api.spotify.com/v1/audio-analysis/7zprfY9KDG8g3S5BIOB7xZ,0.811,285246,0.638,7zprfY9KDG8g3S5BIOB7xZ,0.901,2,0.113,-6.932,0,0.0388,121.982,4,https://api.spotify.com/v1/tracks/7zprfY9KDG8g3S5BIOB7xZ,audio_features,spotify:track:7zprfY9KDG8g3S5BIOB7xZ,0.214
166,0.151,https://api.spotify.com/v1/audio-analysis/1Ti1FWfTF8WK3PSBPQzy0z,0.822,349831,0.612,1Ti1FWfTF8WK3PSBPQzy0z,0.707,1,0.0883,-7.508,0,0.075,117.982,4,https://api.spotify.com/v1/tracks/1Ti1FWfTF8WK3PSBPQzy0z,audio_features,spotify:track:1Ti1FWfTF8WK3PSBPQzy0z,0.365
167,0.0806,https://api.spotify.com/v1/audio-analysis/6nwEztgCHKhUKCGwIeiW7J,0.421,181935,0.932,6nwEztgCHKhUKCGwIeiW7J,2.44e-05,2,0.117,-3.956,0,0.0691,123.887,4,https://api.spotify.com/v1/tracks/6nwEztgCHKhUKCGwIeiW7J,audio_features,spotify:track:6nwEztgCHKhUKCGwIeiW7J,0.325
168,0.0146,https://api.spotify.com/v1/audio-analysis/5uvQgHYA1gNZOcaquo4FP9,0.815,304918,0.306,5uvQgHYA1gNZOcaquo4FP9,0.00265,9,0.485,-8.658,1,0.0688,122.01,4,https://api.spotify.com/v1/tracks/5uvQgHYA1gNZOcaquo4FP9,audio_features,spotify:track:5uvQgHYA1gNZOcaquo4FP9,0.426
169,0.0669,https://api.spotify.com/v1/audio-analysis/3FtTUCDKcHDoj8UvWlOq6a,0.742,189000,0.9,3FtTUCDKcHDoj8UvWlOq6a,2.65e-05,4,0.341,-4.092,1,0.0371,127.007,4,https://api.spotify.com/v1/tracks/3FtTUCDKcHDoj8UvWlOq6a,audio_features,spotify:track:3FtTUCDKcHDoj8UvWlOq6a,0.434
170,0.0706,https://api.spotify.com/v1/audio-analysis/3GdqiRvHOI769jjwiuyjy3,0.715,171290,0.855,3GdqiRvHOI769jjwiuyjy3,0.000167,10,0.336,-5.819,0,0.0385,124.026,4,https://api.spotify.com/v1/tracks/3GdqiRvHOI769jjwiuyjy3,audio_features,spotify:track:3GdqiRvHOI769jjwiuyjy3,0.645
171,0.174,https://api.spotify.com/v1/audio-analysis/1vU0kCJVWktFtG4oDOCuDy,0.953,161362,0.624,1vU0kCJVWktFtG4oDOCuDy,0.0805,11,0.0981,-5.47,1,0.0695,117.513,4,https://api.spotify.com/v1/tracks/1vU0kCJVWktFtG4oDOCuDy,audio_features,spotify:track:1vU0kCJVWktFtG4oDOCuDy,0.624
172,0.382,https://api.spotify.com/v1/audio-analysis/6AHJrfCfXUTuS5D7n56vK7,0.765,271098,0.774,6AHJrfCfXUTuS5D7n56vK7,0.00308,5,0.209,-5.28,1,0.0811,117.009,4,https://api.spotify.com/v1/tracks/6AHJrfCfXUTuS5D7n56vK7,audio_features,spotify:track:6AHJrfCfXUTuS5D7n56vK7,0.813
173,0.0606,https://api.spotify.com/v1/audio-analysis/2OvwH4Fymp3PxBSugIc1uH,0.798,270827,0.708,2OvwH4Fymp3PxBSugIc1uH,9.85e-05,2,0.0878,-7.534,1,0.0425,124.007,4,https://api.spotify.com/v1/tracks/2OvwH4Fymp3PxBSugIc1uH,audio_features,spotify:track:2OvwH4Fymp3PxBSugIc1uH,0.255
174,0.00995,https://api.spotify.com/v1/audio-analysis/0SL3ARNFxxFDrs3WVdNKkX,0.743,199918,0.837,0SL3ARNFxxFDrs3WVdNKkX,0.000688,11,0.0637,-4.806,0,0.109,127.019,4,https://api.spotify.com/v1/tracks/0SL3ARNFxxFDrs3WVdNKkX,audio_features,spotify:track:0SL3ARNFxxFDrs3WVdNKkX,0.373
175,0.0175,https://api.spotify.com/v1/audio-analysis/4GNl7n5dcR7eEyt7QO2rAH,0.805,168696,0.825,4GNl7n5dcR7eEyt7QO2rAH,3.92e-05,11,0.0893,-3.981,0,0.0545,123.971,4,https://api.spotify.com/v1/tracks/4GNl7n5dcR7eEyt7QO2rAH,audio_features,spotify:track:4GNl7n5dcR7eEyt7QO2rAH,0.849
176,0.0739,https://api.spotify.com/v1/audio-analysis/4yEaGsXVUZnybftsuRZKst,0.708,257515,0.498,4yEaGsXVUZnybftsuRZKst,0.0,2,0.117,-9.882,1,0.123,109.986,4,https://api.spotify.com/v1/tracks/4yEaGsXVUZnybftsuRZKst,audio_features,spotify:track:4yEaGsXVUZnybftsuRZKst,0.388
177,0.00131,https://api.spotify.com/v1/audio-analysis/23PJVMxIbjeioEyR6XJvQG,0.73,218121,0.726,23PJVMxIbjeioEyR6XJvQG,0.00248,6,0.0517,-6.124,0,0.0376,115.998,4,https://api.spotify.com/v1/tracks/23PJVMxIbjeioEyR6XJvQG,audio_features,spotify:track:23PJVMxIbjeioEyR6XJvQG,0.942
178,0.0198,https://api.spotify.com/v1/audio-analysis/6kWSMsF67Y0LHkAk28GAQX,0.81,223724,0.759,6kWSMsF67Y0LHkAk28GAQX,0.179,7,0.0756,-6.947,0,0.0576,117.98,4,https://api.spotify.com/v1/tracks/6kWSMsF67Y0LHkAk28GAQX,audio_features,spotify:track:6kWSMsF67Y0LHkAk28GAQX,0.638
179,0.0262,https://api.spotify.com/v1/audio-analysis/2FfyiTnl5OPa1hYdCWZGdG,0.712,191266,0.634,2FfyiTnl5OPa1hYdCWZGdG,9.1e-06,9,0.0918,-5.158,1,0.035,125.988,4,https://api.spotify.com/v1/tracks/2FfyiTnl5OPa1hYdCWZGdG,audio_features,spotify:track:2FfyiTnl5OPa1hYdCWZGdG,0.277
180,0.0604,https://api.spotify.com/v1/audio-analysis/51lsOIdizBjiI8z2YKjrA2,0.67,222041,0.838,51lsOIdizBjiI8z2YKjrA2,0.000611,0,0.159,-4.031,1,0.0362,104.998,4,https://api.spotify.com/v1/tracks/51lsOIdizBjiI8z2YKjrA2,audio_features,spotify:track:51lsOIdizBjiI8z2YKjrA2,0.717
181,0.0676,https://api.spotify.com/v1/audio-analysis/31pkooeuxgEWwERa2UbsNy,0.678,172957,0.661,31pkooeuxgEWwERa2UbsNy,9.55e-05,3,0.22,-6.273,1,0.0307,118.986,4,https://api.spotify.com/v1/tracks/31pkooeuxgEWwERa2UbsNy,audio_features,spotify:track:31pkooeuxgEWwERa2UbsNy,0.508
182,0.168,https://api.spotify.com/v1/audio-analysis/7c4r4RVkBQlWKy3D108Nnl,0.665,212637,0.84,7c4r4RVkBQlWKy3D108Nnl,0.000211,0,0.081,-3.577,1,0.0874,98.963,4,https://api.spotify.com/v1/tracks/7c4r4RVkBQlWKy3D108Nnl,audio_features,spotify:track:7c4r4RVkBQlWKy3D108Nnl,0.69
183,0.0612,https://api.spotify.com/v1/audio-analysis/6eTFuF5epgMW9UKKyiF9at,0.845,202966,0.945,6eTFuF5epgMW9UKKyiF9at,0.175,8,0.186,-6.656,0,0.104,118.031,4,https://api.spotify.com/v1/tracks/6eTFuF5epgMW9UKKyiF9at,audio_features,spotify:track:6eTFuF5epgMW9UKKyiF9at,0.768
184,0.31,https://api.spotify.com/v1/audio-analysis/2yuoF9C4QF9kCsoDf3yUHP,0.876,209634,0.741,2yuoF9C4QF9kCsoDf3yUHP,0.0185,11,0.11,-4.836,0,0.0435,122.967,4,https://api.spotify.com/v1/tracks/2yuoF9C4QF9kCsoDf3yUHP,audio_features,spotify:track:2yuoF9C4QF9kCsoDf3yUHP,0.695
185,0.00109,https://api.spotify.com/v1/audio-analysis/2mH9GXaDhUuwBVOJbZZnWg,0.899,406451,0.729,2mH9GXaDhUuwBVOJbZZnWg,0.525,2,0.0601,-7.424,0,0.0463,124.015,4,https://api.spotify.com/v1/tracks/2mH9GXaDhUuwBVOJbZZnWg,audio_features,spotify:track:2mH9GXaDhUuwBVOJbZZnWg,0.494
186,0.0156,https://api.spotify.com/v1/audio-analysis/7EVk9tRb6beJLTHrg6AkY9,0.841,241875,0.639,7EVk9tRb6beJLTHrg6AkY9,0.0654,9,0.0545,-6.052,0,0.0688,99.002,4,https://api.spotify.com/v1/tracks/7EVk9tRb6beJLTHrg6AkY9,audio_features,spotify:track:7EVk9tRb6beJLTHrg6AkY9,0.675
187,0.106,https://api.spotify.com/v1/audio-analysis/2ka8HWel2M6PASb9asyi6a,0.67,183470,0.763,2ka8HWel2M6PASb9asyi6a,0.0,9,0.0432,-5.449,1,0.071,123.923,4,https://api.spotify.com/v1/tracks/2ka8HWel2M6PASb9asyi6a,audio_features,spotify:track:2ka8HWel2M6PASb9asyi6a,0.416
188,0.0243,https://api.spotify.com/v1/audio-analysis/15vzANxN8G9wWfwAJLLMCg,0.646,221520,0.644,15vzANxN8G9wWfwAJLLMCg,0.0,2,0.0888,-6.763,1,0.031,99.999,4,https://api.spotify.com/v1/tracks/15vzANxN8G9wWfwAJLLMCg,audio_features,spotify:track:15vzANxN8G9wWfwAJLLMCg,0.251
189,0.186,https://api.spotify.com/v1/audio-analysis/6nhg2MM5xRmF9rlrtj5I0Q,0.696,259200,0.676,6nhg2MM5xRmF9rlrtj5I0Q,1.53e-06,4,0.0842,-8.77,0,0.16,124.992,4,https://api.spotify.com/v1/tracks/6nhg2MM5xRmF9rlrtj5I0Q,audio_features,spotify:track:6nhg2MM5xRmF9rlrtj5I0Q,0.372
190,0.0352,https://api.spotify.com/v1/audio-analysis/72WSyih7ig8wKKiqnG1JdH,0.781,267874,0.696,72WSyih7ig8wKKiqnG1JdH,0.011,2,0.05,-8.978,0,0.0526,113.99,4,https://api.spotify.com/v1/tracks/72WSyih7ig8wKKiqnG1JdH,audio_features,spotify:track:72WSyih7ig8wKKiqnG1JdH,0.424
191,0.0061,https://api.spotify.com/v1/audio-analysis/2KOwLGewgXiF7hoOoprR8D,0.678,313085,0.552,2KOwLGewgXiF7hoOoprR8D,0.000773,6,0.0977,-12.34,1,0.0848,103.994,4,https://api.spotify.com/v1/tracks/2KOwLGewgXiF7hoOoprR8D,audio_features,spotify:track:2KOwLGewgXiF7hoOoprR8D,0.421
192,0.0652,https://api.spotify.com/v1/audio-analysis/2sTe3y5xjQvVb9tDTVaI35,0.721,181748,0.925,2sTe3y5xjQvVb9tDTVaI35,0.000158,4,0.292,-3.539,0,0.0455,114.032,4,https://api.spotify.com/v1/tracks/2sTe3y5xjQvVb9tDTVaI35,audio_features,spotify:track:2sTe3y5xjQvVb9tDTVaI35,0.355
193,0.092,https://api.spotify.com/v1/audio-analysis/42w5BrDdxRq877X2Hs1bTO,0.717,203758,0.558,42w5BrDdxRq877X2Hs1bTO,0.923,0,0.107,-6.074,0,0.0434,123.954,4,https://api.spotify.com/v1/tracks/42w5BrDdxRq877X2Hs1bTO,audio_features,spotify:track:42w5BrDdxRq877X2Hs1bTO,0.589
194,0.168,https://api.spotify.com/v1/audio-analysis/3CRO2msb2AASAjoIRor7E4,0.714,198640,0.702,3CRO2msb2AASAjoIRor7E4,0.000176,6,0.499,-8.259,1,0.0373,119.988,4,https://api.spotify.com/v1/tracks/3CRO2msb2AASAjoIRor7E4,audio_features,spotify:track:3CRO2msb2AASAjoIRor7E4,0.671
195,0.0176,https://api.spotify.com/v1/audio-analysis/2TI5o3Xzyv9QG4zKwL1XUc,0.843,212000,0.617,2TI5o3Xzyv9QG4zKwL1XUc,0.0262,9,0.133,-7.603,1,0.0429,119.983,4,https://api.spotify.com/v1/tracks/2TI5o3Xzyv9QG4zKwL1XUc,audio_features,spotify:track:2TI5o3Xzyv9QG4zKwL1XUc,0.395
196,0.134,https://api.spotify.com/v1/audio-analysis/54Bbxqj5Gmg5Pln6wUAh0Y,0.733,175328,0.804,54Bbxqj5Gmg5Pln6wUAh0Y,7.62e-06,11,0.319,-4.394,0,0.0514,123.935,4,https://api.spotify.com/v1/tracks/54Bbxqj5Gmg5Pln6wUAh0Y,audio_features,spotify:track:54Bbxqj5Gmg5Pln6wUAh0Y,0.697
197,0.0627,https://api.spotify.com/v1/audio-analysis/6Du7MMmKJcPou0JLLJeeHU,0.864,186667,0.656,6Du7MMmKJcPou0JLLJeeHU,1.42e-06,11,0.205,-6.505,0,0.0584,117.0,4,https://api.spotify.com/v1/tracks/6Du7MMmKJcPou0JLLJeeHU,audio_features,spotify:track:6Du7MMmKJcPou0JLLJeeHU,0.322
198,0.153,https://api.spotify.com/v1/audio-analysis/60W8lvIZJwNcYF97L0fsuD,0.784,170962,0.635,60W8lvIZJwNcYF97L0fsuD,0.000234,6,0.111,-4.935,0,0.0481,125.989,4,https://api.spotify.com/v1/tracks/60W8lvIZJwNcYF97L0fsuD,audio_features,spotify:track:60W8lvIZJwNcYF97L0fsuD,0.768
199,0.00852,https://api.spotify.com/v1/audio-analysis/6FgreRGFXsbEDqIu6cWCQz,0.674,182103,0.915,6FgreRGFXsbEDqIu6cWCQz,5.7e-05,5,0.316,-3.947,0,0.046,124.003,4,https://api.spotify.com/v1/tracks/6FgreRGFXsbEDqIu6cWCQz,audio_features,spotify:track:6FgreRGFXsbEDqIu6cWCQz,0.405
200,0.0296,https://api.spotify.com/v1/audio-analysis/5aspgVO0MxLbOWLxKMCqio,0.789,238686,0.683,5aspgVO0MxLbOWLxKMCqio,0.00115,11,0.219,-6.635,0,0.0433,124.982,4,https://api.spotify.com/v1/tracks/5aspgVO0MxLbOWLxKMCqio,audio_features,spotify:track:5aspgVO0MxLbOWLxKMCqio,0.381
201,0.0435,https://api.spotify.com/v1/audio-analysis/6HUnnBwYZqcED1eQztxMBN,0.744,174933,0.836,6HUnnBwYZqcED1eQztxMBN,0.0,6,0.194,-2.396,0,0.0507,114.965,4,https://api.spotify.com/v1/tracks/6HUnnBwYZqcED1eQztxMBN,audio_features,spotify:track:6HUnnBwYZqcED1eQztxMBN,0.36
202,0.0113,https://api.spotify.com/v1/audio-analysis/4nxvRweTK5ZZhbH3G7PuEn,0.532,162920,0.746,4nxvRweTK5ZZhbH3G7PuEn,1.23e-06,5,0.181,-5.825,1,0.0382,116.119,4,https://api.spotify.com/v1/tracks/4nxvRweTK5ZZhbH3G7PuEn,audio_features,spotify:track:4nxvRweTK5ZZhbH3G7PuEn,0.265
203,0.0196,https://api.spotify.com/v1/audio-analysis/0ZTaqQMFUQkbVbfXvPJ0qC,0.796,191757,0.696,0ZTaqQMFUQkbVbfXvPJ0qC,5.85e-05,7,0.304,-4.912,1,0.0361,121.953,4,https://api.spotify.com/v1/tracks/0ZTaqQMFUQkbVbfXvPJ0qC,audio_features,spotify:track:0ZTaqQMFUQkbVbfXvPJ0qC,0.811
204,0.13,https://api.spotify.com/v1/audio-analysis/12TR8I7xcXdT0RStDgRYks,0.711,158711,0.923,12TR8I7xcXdT0RStDgRYks,0.0436,1,0.27,-2.718,0,0.111,125.93,4,https://api.spotify.com/v1/tracks/12TR8I7xcXdT0RStDgRYks,audio_features,spotify:track:12TR8I7xcXdT0RStDgRYks,0.587
205,0.0852,https://api.spotify.com/v1/audio-analysis/0S9T5K2hFLKRJPCt9oHcMq,0.586,169355,0.899,0S9T5K2hFLKRJPCt9oHcMq,0.0,4,0.355,-3.458,0,0.0682,119.856,4,https://api.spotify.com/v1/tracks/0S9T5K2hFLKRJPCt9oHcMq,audio_features,spotify:track:0S9T5K2hFLKRJPCt9oHcMq,0.251
206,0.0586,https://api.spotify.com/v1/audio-analysis/0LsjtyanvqTbk2W5nq15Wz,0.565,311500,0.793,0LsjtyanvqTbk2W5nq15Wz,0.587,0,0.126,-7.205,0,0.0406,119.987,4,https://api.spotify.com/v1/tracks/0LsjtyanvqTbk2W5nq15Wz,audio_features,spotify:track:0LsjtyanvqTbk2W5nq15Wz,0.133
207,0.102,https://api.spotify.com/v1/audio-analysis/6fraMYOJwuSJqi2e6oBYrS,0.778,162508,0.364,6fraMYOJwuSJqi2e6oBYrS,0.000264,4,0.35,-8.376,0,0.0467,123.981,4,https://api.spotify.com/v1/tracks/6fraMYOJwuSJqi2e6oBYrS,audio_features,spotify:track:6fraMYOJwuSJqi2e6oBYrS,0.667
208,0.0126,https://api.spotify.com/v1/audio-analysis/4l3djMBtX70gmk72qsutms,0.713,228076,0.86,4l3djMBtX70gmk72qsutms,0.00353,6,0.365,-3.747,0,0.0355,122.009,4,https://api.spotify.com/v1/tracks/4l3djMBtX70gmk72qsutms,audio_features,spotify:track:4l3djMBtX70gmk72qsutms,0.699
209,0.194,https://api.spotify.com/v1/audio-analysis/2KklXplRtxMsBYo474Es0w,0.779,161322,0.666,2KklXplRtxMsBYo474Es0w,0.000556,5,0.0576,-7.361,1,0.0482,123.024,4,https://api.spotify.com/v1/tracks/2KklXplRtxMsBYo474Es0w,audio_features,spotify:track:2KklXplRtxMsBYo474Es0w,0.507
210,0.0182,https://api.spotify.com/v1/audio-analysis/6gADQ6WETXMDHE0PNxdc9Z,0.764,172838,0.837,6gADQ6WETXMDHE0PNxdc9Z,3.96e-05,5,0.077,-3.996,0,0.0646,100.023,4,https://api.spotify.com/v1/tracks/6gADQ6WETXMDHE0PNxdc9Z,audio_features,spotify:track:6gADQ6WETXMDHE0PNxdc9Z,0.393
211,0.00219,https://api.spotify.com/v1/audio-analysis/5wNJY5ICnoVqzrfZMfHx7l,0.75,203903,0.532,5wNJY5ICnoVqzrfZMfHx7l,2.68e-05,1,0.121,-5.935,1,0.0486,125.002,4,https://api.spotify.com/v1/tracks/5wNJY5ICnoVqzrfZMfHx7l,audio_features,spotify:track:5wNJY5ICnoVqzrfZMfHx7l,0.294
212,0.00637,https://api.spotify.com/v1/audio-analysis/4KzPAs5djcvZ266H7fLwIr,0.766,309677,0.475,4KzPAs5djcvZ266H7fLwIr,0.175,6,0.0944,-10.265,1,0.0523,123.988,4,https://api.spotify.com/v1/tracks/4KzPAs5djcvZ266H7fLwIr,audio_features,spotify:track:4KzPAs5djcvZ266H7fLwIr,0.675
213,0.0678,https://api.spotify.com/v1/audio-analysis/3m1G7BqORK6MajGSbJjmJt,0.754,337267,0.475,3m1G7BqORK6MajGSbJjmJt,5.53e-06,11,0.0513,-5.891,0,0.272,121.014,4,https://api.spotify.com/v1/tracks/3m1G7BqORK6MajGSbJjmJt,audio_features,spotify:track:3m1G7BqORK6MajGSbJjmJt,0.516
214,0.0513,https://api.spotify.com/v1/audio-analysis/3dnRAzwyNeC1exrbamaJwv,0.668,205447,0.897,3dnRAzwyNeC1exrbamaJwv,6.45e-05,2,0.57,-3.973,1,0.0503,120.051,4,https://api.spotify.com/v1/tracks/3dnRAzwyNeC1exrbamaJwv,audio_features,spotify:track:3dnRAzwyNeC1exrbamaJwv,0.185
215,0.0868,https://api.spotify.com/v1/audio-analysis/71PDKjKF57KG5P2pCqkk76,0.811,266392,0.856,71PDKjKF57KG5P2pCqkk76,0.00244,10,0.0523,-6.125,1,0.0596,126.024,4,https://api.spotify.com/v1/tracks/71PDKjKF57KG5P2pCqkk76,audio_features,spotify:track:71PDKjKF57KG5P2pCqkk76,0.461
216,0.117,https://api.spotify.com/v1/audio-analysis/0uyH6nRHDhl3LUMhyYxjrG,0.789,174993,0.784,0uyH6nRHDhl3LUMhyYxjrG,0.000307,2,0.26,-5.736,0,0.0372,117.996,4,https://api.spotify.com/v1/tracks/0uyH6nRHDhl3LUMhyYxjrG,audio_features,spotify:track:0uyH6nRHDhl3LUMhyYxjrG,0.774
217,0.125,https://api.spotify.com/v1/audio-analysis/2aFujKFsDGMuV6BXsdyU9y,0.791,160810,0.695,2aFujKFsDGMuV6BXsdyU9y,0.0119,0,0.317,-7.879,1,0.0482,127.045,4,https://api.spotify.com/v1/tracks/2aFujKFsDGMuV6BXsdyU9y,audio_features,spotify:track:2aFujKFsDGMuV6BXsdyU9y,0.45
218,0.000403,https://api.spotify.com/v1/audio-analysis/48D0nJchW3rWirobRdcznD,0.712,239544,0.823,48D0nJchW3rWirobRdcznD,0.0117,1,0.0736,-5.426,1,0.0369,124.989,4,https://api.spotify.com/v1/tracks/48D0nJchW3rWirobRdcznD,audio_features,spotify:track:48D0nJchW3rWirobRdcznD,0.172
219,0.0681,https://api.spotify.com/v1/audio-analysis/1wDvitPkZ4icRNL0KgmGQQ,0.795,212000,0.677,1wDvitPkZ4icRNL0KgmGQQ,0.013,6,0.0719,-6.408,0,0.0342,125.01,4,https://api.spotify.com/v1/tracks/1wDvitPkZ4icRNL0KgmGQQ,audio_features,spotify:track:1wDvitPkZ4icRNL0KgmGQQ,0.51
220,0.000464,https://api.spotify.com/v1/audio-analysis/3yQcob5wI4H6U58xVQAL5d,0.849,335222,0.93,3yQcob5wI4H6U58xVQAL5d,0.104,8,0.0478,-7.517,0,0.0484,121.002,4,https://api.spotify.com/v1/tracks/3yQcob5wI4H6U58xVQAL5d,audio_features,spotify:track:3yQcob5wI4H6U58xVQAL5d,0.843
